1,103/11/03,營利事業捐贈收入,益芳封口機械有限公司,27868187,100000,,是,高雄市彌陀區
2,103/10/21,營利事業捐贈收入,市鑛興業有限公司,61912211,100000,,是,南投縣南投市
3,103/10/19,營利事業捐贈收入,川元營造有限公司,13034209,20000,,是,南投縣竹山鎮
4,103/09/25,營利事業捐贈收入,金品商行,87824635,4600,,否,南投縣草屯鎮
5,103/09/25,營利事業捐贈收入,總福營造有限公司,16182603,435000,,否,南投縣草屯鎮
